date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,,None,140736000,140736000,,,,,,,,,11000,550135440,None,78003000,78003000,31148000,None,None,18711000,None,None,3398000,,0.115,0.0519,,,,2.579,0.0,-73440000,-70042000,0.03,2020-09-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,38186000,None,None,None,None,None,-70477000,-70477000,3326000,None,0.046,,101226000,-73440000,5993000,42226000,None,None,None,,,,,1.347,4.215,,,,,,,,0.151,,None,2025-11-17,quarterly,0.03,USD,post-market,52003000,-174093000,-0.0002,0.0486,0.011,0.524,12196000,7444000,4584000,48106000,2.49,2.236,0.0,263949000,251732000,77958000,81324000,12217000,3366000,105789000,182625000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,,None,None,None,,,,,,,,,None,550135440,None,78003000,78003000,None,None,None,None,None,None,3398000,,0.115,0.0519,,,,2.579,0.0,-73440000,-70042000,0.03,2020-06-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,None,None,None,None,None,None,-70477000,-70477000,3326000,None,0.046,,101226000,-73440000,None,None,None,None,None,,,,,1.347,4.215,,,,,,,,0.151,,None,2025-11-17,quarterly,0.03,USD,post-market,52003000,None,-0.0002,0.0486,0.011,0.524,12196000,None,None,None,2.49,2.236,0.0,None,None,None,None,None,None,105789000,None,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,,None,-230067000,-230067000,,,,,,,,,None,550135440,None,78003000,78003000,None,None,None,None,None,None,3398000,,0.115,0.0519,,,,2.579,0.0,-73440000,-70042000,0.03,2020-03-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,None,None,None,None,None,None,-70477000,-70477000,3326000,None,0.046,,101226000,-73440000,None,None,None,None,None,,,,,1.347,4.215,,,,,,,,0.151,,None,2025-11-17,quarterly,0.03,USD,post-market,52003000,None,-0.0002,0.0486,0.011,0.524,12196000,None,None,460134000,2.49,2.236,0.0,None,230067000,None,None,-230067000,None,105789000,223574000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,,None,213258000,213258000,,,,,,,,,11000,555691000,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,,0.115,0.0519,,,,2.579,0.0,-73440000,-70042000,0.03,2019-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,None,-70477000,-70477000,3326000,None,0.046,,101226000,-73440000,159000,34420000,None,None,None,,,,,1.347,4.215,,,,,,,,0.151,,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,5210000,3763000,16809000,2.49,2.236,0.0,279404000,266707000,50359000,55830000,12697000,5471000,105789000,223574000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,,None,53314500,53314500,,,,,,,,,None,500143799,None,78003000,78003000,None,None,None,1768500,None,None,3398000,,0.115,0.0519,,,,2.579,0.0,-73440000,-70042000,0.03,2019-09-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,5754750,None,None,None,None,None,-70477000,-70477000,3326000,None,0.046,,101226000,-73440000,None,None,None,None,None,,,,,1.347,4.215,,,,,,,,0.151,,None,2025-11-17,quarterly,0.03,USD,post-market,52003000,-31390500,-0.0002,0.0486,0.011,0.524,12196000,2243250,None,4165750,2.49,2.236,0.0,69851000,66676750,12589750,96704250,3174250,84114500,105789000,-26853250,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,,None,53314500,53314500,,,,,,,,,None,500143799,None,78003000,78003000,None,None,None,1768500,None,None,3398000,,0.115,0.0519,,,,2.579,0.0,-73440000,-70042000,0.03,2019-06-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,5754750,None,None,None,None,None,-70477000,-70477000,3326000,None,0.046,,101226000,-73440000,None,None,None,None,None,,,,,1.347,4.215,,,,,,,,0.151,,None,2025-11-17,quarterly,0.03,USD,post-market,52003000,-31390500,-0.0002,0.0486,0.011,0.524,12196000,2243250,None,4165750,2.49,2.236,0.0,69851000,66676750,12589750,96704250,3174250,84114500,105789000,-26853250,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,,None,53314500,53314500,,,,,,,,,None,500143799,None,78003000,78003000,None,None,None,1768500,None,None,3398000,,0.115,0.0519,,,,2.579,0.0,-73440000,-70042000,0.03,2019-03-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,5754750,None,None,None,None,None,-70477000,-70477000,3326000,None,0.046,,101226000,-73440000,None,None,None,None,None,,,,,1.347,4.215,,,,,,,,0.151,,None,2025-11-17,quarterly,0.03,USD,post-market,52003000,-31390500,-0.0002,0.0486,0.011,0.524,12196000,2243250,None,4165750,2.49,2.236,0.0,69851000,66676750,12589750,96704250,3174250,84114500,105789000,-26853250,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,,None,53314500,53314500,,,,,,,,,None,500143799,None,78003000,78003000,None,None,None,1768500,None,None,3398000,,0.115,0.0519,,,,2.579,0.0,-73440000,-70042000,0.03,2018-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,5754750,None,None,None,None,None,-70477000,-70477000,3326000,None,0.046,,101226000,-73440000,None,None,None,None,None,,,,,1.347,4.215,,,,,,,,0.151,,None,2025-11-17,quarterly,0.03,USD,post-market,52003000,-31390500,-0.0002,0.0486,0.011,0.524,12196000,2243250,None,4165750,2.49,2.236,0.0,69851000,66676750,12589750,96704250,3174250,84114500,105789000,None,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,,4649000,653334000,653334000,,,,,,,,,29000,591007000,None,78003000,78003000,19051000,None,None,22709000,None,None,3398000,,0.115,0.0519,,,,2.579,0.0,-73440000,-70042000,0.03,2024-12-31,None,154037000.0,27786000,-70353000,124000,8825000,8825000,None,2848000,3326000,23840000,None,None,None,None,180092000,-70477000,-70477000,3326000,None,0.046,,101226000,-73440000,8597000,69907000,None,None,None,,,,,1.347,4.215,,,,,,,,0.151,,None,2025-11-17,annual,0.03,USD,post-market,52003000,-569851000,-0.0002,0.0486,0.011,0.524,12196000,4649000,3798000,194536000,2.49,2.236,0.0,1103780000,903016000,94337000,96332000,200764000,1995000,105789000,1007448000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,,7787000,498688000,498688000,,,,,,,,,29000,555466061,None,78003000,78003000,11577000,None,None,14169000,None,None,3398000,,0.115,0.0519,,,,2.579,0.0,-73440000,-70042000,0.03,2023-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,32865000,None,None,None,None,207489000,-70477000,-70477000,3326000,None,0.046,,101226000,-73440000,11053000,32807000,None,3891000,None,,,,,1.347,4.215,,,,,,,,0.151,,None,2025-11-17,annual,0.03,USD,post-market,52003000,-574848000,-0.0002,0.0486,0.011,0.524,12196000,7787000,3883000,291023000,2.49,2.236,0.0,1066400000,847798000,87534000,95835000,218602000,8301000,105789000,970565000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,,9142000,133161000,133161000,,,,,,,,,29000,553527529,None,78003000,78003000,9595000,None,None,14939000,None,None,3398000,,0.115,0.0519,,,,2.579,0.0,-73440000,-70042000,0.03,2022-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,45380000,None,None,None,None,18031000,-70477000,-70477000,3326000,None,0.046,,101226000,-73440000,8752000,32596000,None,7004000,None,,,,,1.347,4.215,,,,,,,,0.151,,13563000,2025-11-17,annual,0.03,USD,post-market,52003000,-514073000,-0.0002,0.0486,0.011,0.524,12196000,9142000,3850000,821134000,2.49,2.236,0.0,1056139000,1023366000,81282000,93972000,32773000,12690000,105789000,962167000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,,21745000,963938000,963938000,,,,,,,,,29000,489149533,None,78003000,78003000,12212000,None,None,35013000,None,None,3398000,,0.115,0.0519,,,,2.579,0.0,-73440000,-70042000,0.03,2021-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,62582000,None,None,None,None,26078000,-70477000,-70477000,3326000,None,0.046,,101226000,-73440000,28520000,49051000,None,8484000,None,,,,,1.347,4.215,,,,,,,,0.151,,28986000,2025-11-17,annual,0.03,USD,post-market,52003000,-367898000,-0.0002,0.0486,0.011,0.524,12196000,21745000,5697000,102134000,2.49,2.236,0.0,1248150000,1191268000,109098000,134489000,56882000,25391000,105789000,1113661000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,,12014000,158792000,158792000,,,,,,,,,11000,561246560,None,78003000,78003000,23159000,None,None,21790000,None,None,3398000,,0.115,0.0519,,,,2.579,0.0,-73440000,-70042000,0.03,2020-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,42267000,None,None,None,None,920000,-70477000,-70477000,3326000,None,0.046,,101226000,-73440000,4208000,28549000,None,None,None,,,,,1.347,4.215,,,,,,,,0.151,,16641000,2025-11-17,annual,0.03,USD,post-market,52003000,-192474000,-0.0002,0.0486,0.011,0.524,12196000,12014000,6326000,20976000,2.49,2.236,0.0,267323000,248033000,91928000,431990000,19290000,340062000,105789000,-164667000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,,8973000,213258000,213258000,,,,,,,,,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,,0.115,0.0519,,,,2.579,0.0,-73440000,-70042000,0.03,2019-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-70477000,-70477000,3326000,None,0.046,,101226000,-73440000,6693000,18682000,None,None,None,,,,,1.347,4.215,,,,,,,,0.151,,11498000,2025-11-17,annual,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,0,8973000,213258000,213258000,None,None,None,None,None,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,None,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2025-09-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,14972000,-70477000,3326000,None,0.046,29971000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,None,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,18258704,8973000,213258000,213258000,-37004735,-21018427,None,None,None,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,None,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2025-06-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,12631249,-70477000,3326000,None,0.046,18258704,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,None,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,9352000,8973000,213258000,213258000,1999,101183000,None,None,7028000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,5065000,0.115,0.0519,33022000,33022000,None,2.579,0.0,-73440000,-70042000,0.03,2025-03-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,11032686,-70477000,3326000,None,0.046,9352000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-70000,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,0,8973000,213258000,213258000,-33022000,None,None,None,None,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,None,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2024-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,9785000,-70477000,3326000,None,0.046,30182000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,None,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,23851000,8973000,213258000,213258000,-327999,-28213000,None,None,None,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,None,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2024-09-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-4408899,-70477000,3326000,None,0.046,23851000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,None,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,0,8973000,213258000,213258000,-104000,73890000,None,None,None,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,None,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2024-06-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,3128000,-70477000,3326000,None,0.046,11829000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,None,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,1499000,8973000,213258000,213258000,254000,16195000,None,None,9217000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,6549000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2024-03-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-3543000,-70477000,3326000,None,0.046,14490000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-3339000,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,1499000,8973000,213258000,213258000,162000,299763000,None,None,9217000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,6549000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2023-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-10816000,-70477000,3326000,None,0.046,31760000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-3339000,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,1499000,8973000,213258000,213258000,-318000,55027000,None,None,9217000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,6549000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2023-09-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-4905000,-70477000,3326000,None,0.046,16070000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-3339000,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,313000,8973000,213258000,213258000,104000,11489000,None,None,7937000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,3313000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2023-06-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-23549000,-70477000,3326000,None,0.046,7495000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-2443000,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,710000,8973000,213258000,213258000,-2171000,-33824000,None,None,4067000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,8209000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2023-03-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-21045000,-70477000,3326000,None,0.046,-18882000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-48678000,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
