date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,710000,8973000,213258000,213258000,-2171000,-165305000,None,None,4067000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,8209000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2022-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-21045000,-70477000,3326000,None,0.046,-18882000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,None,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,710000,8973000,213258000,213258000,13495000,-294131000,None,None,13135000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,8209000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2022-09-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-32623000,-70477000,3326000,None,0.046,-13543000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,None,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,543000,8973000,213258000,213258000,-26894000,-112848000,None,None,3735000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,4835000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2022-06-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-35869000,-70477000,3326000,None,0.046,401000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-45133000,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,543000,8973000,213258000,213258000,-21751000,-141941000,None,None,3735000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,4835000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2022-03-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-54953000,-70477000,3326000,None,0.046,-57374000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-45133000,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,6193000,8973000,213258000,213258000,-43841000,23627000,None,None,-22121000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,10350000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2021-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-48844000,-70477000,3326000,None,0.046,-53194000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-64000000,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,6193000,8973000,213258000,213258000,-19207000,16150000,None,None,-22121000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,10350000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2021-09-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-47917000,-70477000,3326000,None,0.046,-46067000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-64000000,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,3065000,8973000,213258000,213258000,27309000,-92504000,None,None,-9649000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,5027000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2021-06-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-38130000,-70477000,3326000,None,0.046,5813000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,None,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,6193000,8973000,213258000,213258000,1077541000,-60230000,None,None,-22121000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,10350000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2021-03-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-40533000,-70477000,3326000,None,0.046,-32655000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,None,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,3201000,8973000,213258000,213258000,-172000,25537000,None,None,-19787000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,5684000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2020-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-18381000,-70477000,3326000,None,0.046,-9006000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,None,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,0,8973000,213258000,213258000,None,-27143000,None,None,None,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,None,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2020-09-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-13150000,-70477000,3326000,None,0.046,-2151000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,None,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,1008000,8973000,213258000,213258000,-172000,-10776000,None,None,-4417000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,1638000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2020-06-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-14742000,-70477000,3326000,None,0.046,-7013000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,None,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,1008000,8973000,213258000,213258000,-172000,4530000,None,None,-4417000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,1638000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2020-03-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-20639000,-70477000,3326000,None,0.046,-31041000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,None,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,818000,8973000,213258000,213258000,1250000,104833000,None,None,-7076000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,1220000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2019-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-24219000,-70477000,3326000,None,0.046,-15677000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,None,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,621750,8973000,213258000,213258000,43557500,None,None,None,-2759250,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,849500,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2019-09-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-17619250,-70477000,3326000,None,0.046,-14140750,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-937500,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,621750,8973000,213258000,213258000,43557500,None,None,None,-2759250,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,849500,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2019-06-30,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-17619250,-70477000,3326000,None,0.046,-14140750,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-937500,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,621750,8973000,213258000,213258000,43557500,None,None,None,-2759250,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,849500,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2019-03-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-17619250,-70477000,3326000,None,0.046,-14140750,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-937500,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,621750,8973000,213258000,213258000,43557500,None,None,None,-2759250,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,849500,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2018-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-17619250,-70477000,3326000,None,0.046,-14140750,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-937500,None,0.151,None,11498000,2025-11-17,quarterly,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,4186102,8973000,213258000,213258000,-33216652,107481883,None,None,7031525,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,5067540,0.115,0.0519,33038563,33038563,None,2.579,0.0,-73440000,-70042000,0.03,2024-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,4999506,-70477000,3326000,None,0.046,80392302,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-70035,None,0.151,None,11498000,2025-11-17,annual,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,1497701,8973000,213258000,213258000,-2221067,332166007,None,None,9208987,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,6543307,0.115,0.0519,0,0,None,2.579,0.0,-73440000,-70042000,0.03,2023-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-60262570,-70477000,3326000,None,0.046,36411321,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-3336097,None,0.151,None,11498000,2025-11-17,annual,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,709151,8973000,213258000,213258000,-38536156,-713376351,None,None,13119392,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,8199245,0.115,0.0519,0,0,None,2.579,0.0,-73440000,-70042000,0.03,2022-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-146001313,-70477000,3326000,None,0.046,-70570048,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-48620160,None,0.151,None,11498000,2025-11-17,annual,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,6201224,8973000,213258000,213258000,1043184856,-113106935,None,None,-22150362,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,10363738,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2021-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-175656852,-70477000,3326000,None,0.046,-126270385,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-64084951,None,0.151,None,11498000,2025-11-17,annual,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,3201000,8973000,213258000,213258000,-172000,-7852000,None,None,-19787000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,5684000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2020-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-66912000,-70477000,3326000,None,0.046,-49211000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,0,None,0.151,None,11498000,2025-11-17,annual,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
2025-12-28,TUYA,0.08,319363000.0,27.62,None,0.441,1.633,2487000,8973000,213258000,213258000,174230000,8491000,None,None,-11037000,None,None,None,11000,561246560,None,78003000,78003000,12176000,None,None,7074000,None,None,3398000,3398000,0.115,0.0519,None,None,None,2.579,0.0,-73440000,-70042000,0.03,2019-12-31,None,154037000.0,27786000,-70353000,124000,None,None,None,2848000,3326000,23019000,None,None,None,None,430000,-70477000,-70477000,3326000,None,0.046,-56563000,101226000,-73440000,6693000,18682000,None,None,None,None,None,None,None,1.347,4.215,None,None,None,None,None,-3750000,None,0.151,None,11498000,2025-11-17,annual,0.03,USD,post-market,52003000,-125562000,-0.0002,0.0486,0.011,0.524,12196000,8973000,3763000,16663000,2.49,2.236,0.0,279404000,266707000,50359000,389497000,12697000,339138000,105789000,-110093000,27.62,None,4.462,1.513
